epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,266.305,0.4623,0.51242,0.92948,0.99853,1,0.995,0.90466,0.43145,0.39957,0.87841,0.000982162,0.000982162,0.000982162
32,273.033,0.47571,0.51071,0.9239,1,0.97943,0.99385,0.90014,0.45508,0.40366,0.91692,0.00098096,0.00098096,0.00098096
33,282.925,0.46384,0.46509,0.91223,0.99814,0.95918,0.99305,0.91122,0.45231,0.43214,0.89723,0.000979721,0.000979721,0.000979721
34,289.211,0.46238,0.50368,0.91301,0.95594,0.97959,0.98651,0.87852,0.4572,0.49371,0.89571,0.000978443,0.000978443,0.000978443
35,296.641,0.47446,0.51281,0.95413,1,0.99798,0.995,0.91762,0.42627,0.46201,0.87677,0.000977127,0.000977127,0.000977127
36,303.156,0.54259,0.53923,0.93773,0.97447,0.97959,0.99217,0.87881,0.44239,0.50494,0.90632,0.000975773,0.000975773,0.000975773
37,312.366,0.5049,0.52417,0.92464,0.99247,0.95918,0.99231,0.87782,0.47341,0.54641,0.92575,0.000974381,0.000974381,0.000974381
38,318.208,0.50928,0.5083,0.93116,0.93984,1,0.99182,0.89155,0.46458,0.51132,0.92859,0.000972951,0.000972951,0.000972951
39,327.296,0.52407,0.54071,0.94094,0.97999,0.99962,0.9942,0.89172,0.47619,0.45297,0.91421,0.000971484,0.000971484,0.000971484
40,334.342,0.48857,0.46389,0.93965,0.99471,1,0.995,0.88272,0.493,0.51255,0.93359,0.000969979,0.000969979,0.000969979
41,342.595,0.47212,0.50574,0.92676,0.99206,1,0.995,0.85399,0.50751,0.55166,0.95445,0.000968436,0.000968436,0.000968436
42,349.042,0.44834,0.49278,0.92444,0.99729,1,0.995,0.90449,0.44643,0.4172,0.87875,0.000966856,0.000966856,0.000966856
43,357.378,0.44878,0.50762,0.89793,0.98241,1,0.995,0.92636,0.40073,0.39657,0.87079,0.000965239,0.000965239,0.000965239
44,363.773,0.45857,0.47124,0.93487,0.99709,1,0.995,0.91932,0.39313,0.36218,0.86349,0.000963585,0.000963585,0.000963585
45,372.288,0.41401,0.45035,0.89835,0.99707,1,0.995,0.91366,0.39768,0.36825,0.85906,0.000961894,0.000961894,0.000961894
46,379.285,0.43325,0.4792,0.91893,0.99644,1,0.995,0.91031,0.4238,0.36229,0.8813,0.000960166,0.000960166,0.000960166
47,387.066,0.44971,0.45241,0.91304,1,0.99613,0.995,0.90314,0.46061,0.37017,0.88443,0.000958402,0.000958402,0.000958402
48,394.003,0.45039,0.45271,0.90513,1,0.99927,0.995,0.89425,0.46207,0.39244,0.89362,0.000956601,0.000956601,0.000956601
49,402.039,0.44667,0.44039,0.92178,0.99922,1,0.995,0.90939,0.43845,0.35815,0.90088,0.000954763,0.000954763,0.000954763
50,408.48,0.4147,0.4341,0.90596,0.99863,1,0.995,0.91637,0.42013,0.34321,0.89055,0.000952889,0.000952889,0.000952889
51,417.199,0.45883,0.45933,0.92202,0.9983,1,0.995,0.90721,0.43546,0.37016,0.88951,0.00095098,0.00095098,0.00095098
52,423.902,0.44932,0.44239,0.89862,0.99843,1,0.995,0.9094,0.40826,0.35498,0.87638,0.000949034,0.000949034,0.000949034
53,431.828,0.39407,0.40379,0.8922,0.99762,1,0.995,0.92277,0.3831,0.34242,0.86038,0.000947052,0.000947052,0.000947052
54,438.6,0.43832,0.43733,0.90889,0.99656,1,0.995,0.91995,0.37994,0.33535,0.85434,0.000945035,0.000945035,0.000945035
55,447.063,0.45042,0.43941,0.91147,0.9768,1,0.987,0.91686,0.36488,0.36082,0.8522,0.000942983,0.000942983,0.000942983
56,453.624,0.46778,0.45329,0.90969,0.97847,1,0.9844,0.90945,0.3895,0.35203,0.8595,0.000940895,0.000940895,0.000940895
57,461.468,0.4575,0.41648,0.91268,0.99786,1,0.995,0.91486,0.38633,0.33799,0.8639,0.000938772,0.000938772,0.000938772
58,468.92,0.43825,0.43523,0.90629,0.99819,1,0.995,0.91195,0.43032,0.35624,0.89513,0.000936614,0.000936614,0.000936614
59,476.246,0.47087,0.44251,0.91659,1,0.99882,0.995,0.90536,0.45343,0.3963,0.92281,0.000934421,0.000934421,0.000934421
60,483.604,0.43817,0.43191,0.90502,0.99898,0.97959,0.99385,0.89589,0.42781,0.36779,0.89344,0.000932194,0.000932194,0.000932194
61,490.68,0.42664,0.40836,0.92536,0.99916,1,0.995,0.91244,0.41044,0.34246,0.873,0.000929932,0.000929932,0.000929932
62,499.014,0.41724,0.40798,0.88941,0.9984,1,0.995,0.91973,0.40971,0.3459,0.87906,0.000927636,0.000927636,0.000927636
63,505.944,0.4344,0.41846,0.89577,0.99878,1,0.995,0.91647,0.38421,0.36716,0.86464,0.000925306,0.000925306,0.000925306
64,513.759,0.4398,0.44131,0.88891,0.99839,1,0.995,0.9216,0.37256,0.39252,0.85425,0.000922942,0.000922942,0.000922942
65,520.566,0.42993,0.41977,0.89006,0.99831,1,0.995,0.92317,0.37053,0.36554,0.84731,0.000920545,0.000920545,0.000920545
66,527.931,0.43699,0.42062,0.89086,0.99647,1,0.995,0.93264,0.38074,0.35503,0.86162,0.000918114,0.000918114,0.000918114
67,534.498,0.39334,0.40562,0.88669,1,0.99939,0.995,0.93159,0.38808,0.38063,0.86364,0.000915649,0.000915649,0.000915649
68,543.052,0.42246,0.37855,0.90378,0.97512,0.97959,0.98659,0.9047,0.40074,0.40948,0.87015,0.000913152,0.000913152,0.000913152
69,550.385,0.3868,0.40048,0.88387,0.97761,0.97959,0.97212,0.90163,0.40361,0.42587,0.86968,0.000910622,0.000910622,0.000910622
70,558.425,0.41023,0.38899,0.91045,0.99847,0.97959,0.98614,0.90775,0.38407,0.44723,0.86216,0.000908059,0.000908059,0.000908059
71,565.097,0.42928,0.4236,0.87406,0.99882,1,0.995,0.91287,0.37039,0.35208,0.85418,0.000905463,0.000905463,0.000905463
72,573.801,0.41743,0.39239,0.88153,0.9794,1,0.9946,0.92674,0.35094,0.34006,0.85158,0.000902836,0.000902836,0.000902836
73,580.824,0.41148,0.40032,0.88085,0.97701,0.97959,0.99303,0.91525,0.35287,0.35269,0.85545,0.000900176,0.000900176,0.000900176
74,588.889,0.39925,0.3973,0.87294,1,0.99697,0.995,0.9243,0.36779,0.32783,0.84933,0.000897484,0.000897484,0.000897484
75,595.616,0.3911,0.39353,0.89252,1,0.97728,0.99385,0.92399,0.37302,0.36806,0.83737,0.000894761,0.000894761,0.000894761
76,604.738,0.43956,0.43979,0.90384,0.9981,1,0.995,0.93756,0.3543,0.34575,0.84053,0.000892007,0.000892007,0.000892007
77,610.759,0.39797,0.40821,0.88927,0.99568,1,0.995,0.94019,0.34837,0.34533,0.83696,0.000889221,0.000889221,0.000889221
78,619.241,0.36267,0.36779,0.89413,0.99637,1,0.995,0.91486,0.38356,0.38474,0.84415,0.000886404,0.000886404,0.000886404
79,625.983,0.40089,0.41683,0.8958,0.98969,0.97959,0.99422,0.92019,0.36522,0.39861,0.84716,0.000883557,0.000883557,0.000883557
80,634.187,0.41932,0.41527,0.89097,0.97602,1,0.9946,0.93167,0.36655,0.35239,0.86049,0.000880679,0.000880679,0.000880679
81,640.515,0.40661,0.38897,0.88448,1,0.99613,0.995,0.91832,0.36835,0.35076,0.8661,0.00087777,0.00087777,0.00087777
82,649.076,0.38848,0.38086,0.90369,0.9946,1,0.995,0.90635,0.37549,0.37783,0.86552,0.000874832,0.000874832,0.000874832
83,655.632,0.4021,0.40251,0.88134,0.99893,1,0.995,0.94617,0.34887,0.31315,0.85081,0.000871864,0.000871864,0.000871864
84,664.424,0.38111,0.39385,0.88847,0.99774,1,0.995,0.92163,0.36658,0.32778,0.84985,0.000868866,0.000868866,0.000868866
85,671.915,0.45316,0.45831,0.90177,0.99862,1,0.995,0.92628,0.36522,0.30574,0.84989,0.000865839,0.000865839,0.000865839
86,679.568,0.38065,0.36619,0.88019,0.99818,1,0.995,0.93037,0.34779,0.28417,0.84605,0.000862783,0.000862783,0.000862783
87,685.841,0.36774,0.36082,0.88983,0.99881,1,0.995,0.92801,0.37492,0.29629,0.85942,0.000859699,0.000859699,0.000859699
88,694.268,0.3864,0.35028,0.88231,0.99813,1,0.995,0.92094,0.38282,0.30983,0.8555,0.000856585,0.000856585,0.000856585
89,700.375,0.37942,0.38462,0.88686,0.9947,1,0.995,0.9264,0.35503,0.31517,0.83431,0.000853443,0.000853443,0.000853443
90,708.499,0.36678,0.34617,0.8727,0.99959,0.97959,0.9946,0.92165,0.36833,0.35698,0.84211,0.000850274,0.000850274,0.000850274
91,715.12,0.38743,0.3623,0.88055,1,0.99897,0.995,0.92163,0.36445,0.31505,0.84466,0.000847076,0.000847076,0.000847076
92,722.924,0.39931,0.37313,0.88728,0.99852,1,0.995,0.92618,0.35204,0.30332,0.84209,0.000843851,0.000843851,0.000843851
93,730.007,0.40072,0.38906,0.86869,0.99828,1,0.995,0.9285,0.35533,0.29545,0.84596,0.000840598,0.000840598,0.000840598
94,738.983,0.38466,0.38137,0.87633,0.99737,1,0.995,0.92795,0.35327,0.31365,0.84179,0.000837319,0.000837319,0.000837319
95,745.368,0.36984,0.37213,0.89633,0.99696,1,0.995,0.94484,0.35178,0.31161,0.84903,0.000834012,0.000834012,0.000834012
96,753.06,0.4014,0.40865,0.897,1,0.97729,0.99385,0.93479,0.3756,0.36936,0.86215,0.00083068,0.00083068,0.00083068
97,761.017,0.40086,0.39233,0.87916,1,0.97801,0.99385,0.92494,0.38334,0.36142,0.86275,0.000827321,0.000827321,0.000827321
98,767.835,0.38321,0.36065,0.89158,0.99716,1,0.995,0.92856,0.35925,0.34633,0.85062,0.000823936,0.000823936,0.000823936
99,775.327,0.36545,0.34224,0.87872,0.99866,1,0.995,0.93334,0.3359,0.28118,0.82921,0.000820525,0.000820525,0.000820525
100,782.613,0.36445,0.32871,0.8849,0.99877,1,0.995,0.93191,0.34498,0.26252,0.83539,0.000817089,0.000817089,0.000817089
101,790.138,0.36691,0.33667,0.87546,0.99877,1,0.995,0.93232,0.34241,0.27029,0.83272,0.000813627,0.000813627,0.000813627
102,797.077,0.39133,0.38539,0.87534,0.9987,1,0.995,0.93915,0.34018,0.26908,0.83636,0.000810141,0.000810141,0.000810141
103,805.582,0.37141,0.34787,0.87882,0.99873,1,0.995,0.94779,0.34407,0.28121,0.83674,0.000806631,0.000806631,0.000806631
104,812.389,0.36391,0.35019,0.86167,0.99875,1,0.995,0.92911,0.3591,0.27855,0.84595,0.000803096,0.000803096,0.000803096
105,820.488,0.37166,0.35671,0.8769,0.99872,1,0.995,0.93247,0.364,0.27658,0.85553,0.000799536,0.000799536,0.000799536
106,828.043,0.38354,0.35055,0.87507,0.99863,1,0.995,0.94221,0.37105,0.28728,0.86697,0.000795954,0.000795954,0.000795954
107,835.665,0.37655,0.3519,0.8744,0.99725,1,0.995,0.93078,0.36853,0.29146,0.88105,0.000792347,0.000792347,0.000792347
108,842.405,0.36082,0.33261,0.88939,0.99718,1,0.995,0.94281,0.33058,0.274,0.85339,0.000788718,0.000788718,0.000788718
109,851.147,0.37736,0.37349,0.88139,0.99685,1,0.995,0.94303,0.3261,0.26407,0.84234,0.000785066,0.000785066,0.000785066
110,857.747,0.37118,0.35384,0.87586,0.9941,1,0.995,0.94606,0.31499,0.27534,0.8333,0.000781391,0.000781391,0.000781391
111,866.362,0.3649,0.36402,0.86585,0.9981,1,0.995,0.93535,0.33617,0.27573,0.8399,0.000777694,0.000777694,0.000777694
112,873.005,0.37457,0.37837,0.87359,0.99852,1,0.995,0.93245,0.34461,0.2826,0.8488,0.000773975,0.000773975,0.000773975
113,881.761,0.38393,0.37943,0.86453,0.99871,1,0.995,0.9363,0.33388,0.28512,0.83832,0.000770234,0.000770234,0.000770234
114,887.909,0.35142,0.34229,0.85835,0.99752,1,0.995,0.9318,0.33251,0.2913,0.82906,0.000766472,0.000766472,0.000766472
115,896.513,0.37728,0.37247,0.86281,0.99799,1,0.995,0.93493,0.34343,0.28398,0.82828,0.000762689,0.000762689,0.000762689
116,902.929,0.33935,0.33384,0.86858,0.99393,1,0.995,0.93228,0.32865,0.26878,0.81971,0.000758885,0.000758885,0.000758885
117,911.635,0.36388,0.34527,0.87401,0.99397,1,0.995,0.94089,0.33239,0.26954,0.81934,0.000755061,0.000755061,0.000755061
118,917.813,0.36085,0.35555,0.86425,0.99816,1,0.995,0.94604,0.33767,0.25618,0.82134,0.000751216,0.000751216,0.000751216
119,926.499,0.3476,0.34501,0.85164,0.99864,1,0.995,0.93597,0.34789,0.27126,0.83338,0.000747352,0.000747352,0.000747352
120,932.968,0.35276,0.33769,0.87646,0.99879,1,0.995,0.93688,0.34767,0.273,0.83975,0.000743468,0.000743468,0.000743468
121,941.882,0.37695,0.35348,0.889,0.99872,1,0.995,0.94485,0.34631,0.28223,0.83407,0.000739565,0.000739565,0.000739565
122,948.822,0.35543,0.34833,0.86825,0.99867,1,0.995,0.94743,0.32475,0.26849,0.82019,0.000735643,0.000735643,0.000735643
123,957.38,0.35511,0.32584,0.86903,0.99842,1,0.995,0.93146,0.33456,0.26952,0.83024,0.000731702,0.000731702,0.000731702
124,963.87,0.35493,0.32535,0.88303,0.99831,1,0.995,0.9447,0.32986,0.25783,0.83211,0.000727744,0.000727744,0.000727744
125,971.827,0.36647,0.36066,0.883,0.99856,1,0.995,0.95499,0.31746,0.25233,0.8273,0.000723767,0.000723767,0.000723767
126,978.443,0.34672,0.33081,0.87176,0.99882,1,0.995,0.957,0.32805,0.24954,0.81961,0.000719772,0.000719772,0.000719772
127,987.636,0.35343,0.32686,0.86622,0.99881,1,0.995,0.94149,0.33734,0.25855,0.82466,0.000715761,0.000715761,0.000715761
128,993.794,0.33886,0.30594,0.86539,0.99856,1,0.995,0.94917,0.33068,0.25553,0.83259,0.000711732,0.000711732,0.000711732
129,1002.17,0.35674,0.3337,0.88493,0.99846,1,0.995,0.93868,0.32936,0.25326,0.82898,0.000707687,0.000707687,0.000707687
130,1009.17,0.3746,0.33213,0.88243,0.99854,1,0.995,0.95888,0.31303,0.26354,0.8263,0.000703625,0.000703625,0.000703625
131,1018.4,0.32069,0.33095,0.86867,0.99849,1,0.995,0.95453,0.31892,0.25068,0.82952,0.000699547,0.000699547,0.000699547
132,1024.7,0.33568,0.30786,0.85581,0.99877,1,0.995,0.95401,0.3181,0.25078,0.82644,0.000695454,0.000695454,0.000695454
133,1033.02,0.33514,0.30165,0.851,0.99903,1,0.995,0.94409,0.3246,0.26068,0.83488,0.000691345,0.000691345,0.000691345
134,1039.84,0.34211,0.31849,0.85848,0.9986,1,0.995,0.94653,0.32473,0.26919,0.83136,0.000687222,0.000687222,0.000687222
135,1049.62,0.34484,0.30827,0.87705,0.99772,1,0.995,0.93428,0.34309,0.25663,0.83647,0.000683083,0.000683083,0.000683083
136,1055.92,0.32662,0.293,0.85895,0.99817,1,0.995,0.944,0.3397,0.2664,0.85738,0.000678931,0.000678931,0.000678931
137,1064.23,0.34536,0.35091,0.87982,0.99752,1,0.995,0.92932,0.35314,0.27979,0.86281,0.000674764,0.000674764,0.000674764
138,1071.27,0.35135,0.33925,0.84437,0.99874,1,0.995,0.93405,0.3431,0.271,0.84362,0.000670583,0.000670583,0.000670583
139,1079.8,0.35152,0.31507,0.86022,0.99864,1,0.995,0.93175,0.35565,0.25199,0.84538,0.00066639,0.00066639,0.00066639
140,1086.88,0.32502,0.3192,0.8467,0.99872,1,0.995,0.95666,0.31939,0.24352,0.8138,0.000662183,0.000662183,0.000662183
141,1094.7,0.32257,0.30639,0.86692,0.99881,1,0.995,0.96503,0.30017,0.25023,0.81213,0.000657963,0.000657963,0.000657963
142,1101.53,0.35248,0.33982,0.87614,0.99882,1,0.995,0.9736,0.2853,0.23856,0.81081,0.000653732,0.000653732,0.000653732
143,1109.61,0.35832,0.32196,0.86029,0.99881,1,0.995,0.96348,0.27994,0.23868,0.82167,0.000649488,0.000649488,0.000649488
144,1117.02,0.33318,0.302,0.86573,0.99884,1,0.995,0.95337,0.29741,0.24875,0.82707,0.000645233,0.000645233,0.000645233
145,1124.37,0.34182,0.31929,0.86365,0.99889,1,0.995,0.94703,0.30869,0.24981,0.82723,0.000640966,0.000640966,0.000640966
146,1132.01,0.31439,0.30515,0.85021,0.99895,1,0.995,0.94657,0.31155,0.24088,0.83449,0.000636688,0.000636688,0.000636688
147,1140.94,0.35226,0.3077,0.88086,0.99888,1,0.995,0.94909,0.30555,0.2457,0.83475,0.0006324,0.0006324,0.0006324
148,1147.58,0.31659,0.29469,0.84441,0.99872,1,0.995,0.95906,0.29328,0.23503,0.81752,0.000628101,0.000628101,0.000628101
149,1153.96,0.32231,0.30238,0.8621,0.99852,1,0.995,0.9592,0.29819,0.23963,0.81697,0.000623793,0.000623793,0.000623793
150,1162.26,0.30134,0.28449,0.83591,0.99863,1,0.995,0.95864,0.2947,0.24051,0.81617,0.000619475,0.000619475,0.000619475
151,1169.5,0.33058,0.28331,0.86377,0.99867,1,0.995,0.96142,0.29924,0.2318,0.81575,0.000615148,0.000615148,0.000615148
152,1177.46,0.31777,0.28797,0.85062,0.9988,1,0.995,0.96417,0.31775,0.22646,0.82857,0.000610812,0.000610812,0.000610812
153,1184.16,0.35109,0.31254,0.86857,0.99882,1,0.995,0.9606,0.31408,0.22982,0.82531,0.000606467,0.000606467,0.000606467
154,1192.1,0.32495,0.30541,0.86436,0.99871,1,0.995,0.96888,0.291,0.2239,0.81418,0.000602114,0.000602114,0.000602114
155,1199.29,0.33467,0.31392,0.85119,0.99885,1,0.995,0.96362,0.28511,0.22719,0.81139,0.000597754,0.000597754,0.000597754
156,1207.56,0.34619,0.32434,0.87437,0.99886,1,0.995,0.95632,0.29797,0.23119,0.81666,0.000593386,0.000593386,0.000593386
157,1214.28,0.31883,0.29718,0.86238,0.99889,1,0.995,0.95122,0.29903,0.2329,0.8179,0.00058901,0.00058901,0.00058901
158,1222.66,0.34708,0.30764,0.85984,0.99887,1,0.995,0.96277,0.2887,0.21399,0.81262,0.000584628,0.000584628,0.000584628
159,1229.07,0.32109,0.29028,0.8692,0.99884,1,0.995,0.9591,0.29544,0.21979,0.80873,0.00058024,0.00058024,0.00058024
160,1237.96,0.33017,0.2933,0.8545,0.99879,1,0.995,0.95962,0.29951,0.2294,0.81117,0.000575846,0.000575846,0.000575846
161,1244.42,0.32622,0.30267,0.8465,0.99882,1,0.995,0.96099,0.30555,0.24223,0.8116,0.000571445,0.000571445,0.000571445
162,1253.58,0.32075,0.2957,0.84861,0.99892,1,0.995,0.95828,0.29948,0.23841,0.81288,0.00056704,0.00056704,0.00056704
163,1259.58,0.32549,0.31026,0.87334,0.99879,1,0.995,0.97363,0.29136,0.2344,0.81105,0.000562629,0.000562629,0.000562629
164,1268.69,0.31922,0.29751,0.86389,0.99882,1,0.995,0.95989,0.28768,0.22653,0.81643,0.000558214,0.000558214,0.000558214
165,1275.52,0.33607,0.30691,0.86724,0.99882,1,0.995,0.95848,0.28831,0.22517,0.81723,0.000553795,0.000553795,0.000553795
166,1284.04,0.31699,0.29275,0.83972,0.99879,1,0.995,0.96502,0.28437,0.22424,0.80647,0.000549371,0.000549371,0.000549371
167,1291.07,0.31933,0.29939,0.86061,0.99883,1,0.995,0.96284,0.28187,0.21489,0.80497,0.000544945,0.000544945,0.000544945
168,1299.58,0.33524,0.30515,0.86164,0.99884,1,0.995,0.96056,0.27958,0.20296,0.80564,0.000540514,0.000540514,0.000540514
169,1306.46,0.2776,0.26721,0.86215,0.99883,1,0.995,0.96175,0.27647,0.2022,0.79961,0.000536081,0.000536081,0.000536081
170,1315.03,0.32081,0.29217,0.86699,0.99883,1,0.995,0.96236,0.28439,0.21848,0.79469,0.000531646,0.000531646,0.000531646
171,1322.18,0.31896,0.28458,0.84227,0.99885,1,0.995,0.96263,0.2758,0.20315,0.79658,0.000527208,0.000527208,0.000527208
172,1331.26,0.31396,0.28647,0.85089,0.99888,1,0.995,0.96978,0.2799,0.21517,0.80162,0.000522769,0.000522769,0.000522769
173,1338.9,0.32357,0.28868,0.83531,0.9989,1,0.995,0.97151,0.2873,0.20999,0.80287,0.000518328,0.000518328,0.000518328
174,1346.26,0.318,0.28422,0.85919,0.99889,1,0.995,0.96358,0.28028,0.21484,0.80307,0.000513886,0.000513886,0.000513886
175,1352.62,0.32734,0.29579,0.85564,0.9989,1,0.995,0.96517,0.2636,0.2217,0.80362,0.000509443,0.000509443,0.000509443
176,1360.39,0.30943,0.27463,0.84544,0.99888,1,0.995,0.95846,0.26224,0.21513,0.80562,0.000505,0.000505,0.000505
177,1367.86,0.3124,0.28987,0.84168,0.99888,1,0.995,0.95198,0.26817,0.21563,0.80581,0.000500557,0.000500557,0.000500557
178,1375.42,0.30459,0.27905,0.85606,0.99887,1,0.995,0.96069,0.26903,0.20765,0.80315,0.000496114,0.000496114,0.000496114
179,1382.9,0.32637,0.29881,0.85844,0.99887,1,0.995,0.96383,0.28052,0.20347,0.80695,0.000491672,0.000491672,0.000491672
180,1389.7,0.31751,0.27509,0.86533,0.99883,1,0.995,0.96438,0.27616,0.19661,0.80312,0.000487231,0.000487231,0.000487231
181,1397.46,0.29955,0.26216,0.84842,0.99881,1,0.995,0.96664,0.27218,0.20089,0.80004,0.000482792,0.000482792,0.000482792
182,1404.12,0.29867,0.27314,0.84041,0.99878,1,0.995,0.97158,0.26518,0.2118,0.79861,0.000478354,0.000478354,0.000478354
183,1412.33,0.31717,0.28373,0.84882,0.99883,1,0.995,0.97819,0.26463,0.21267,0.79825,0.000473919,0.000473919,0.000473919
184,1420.02,0.29646,0.26691,0.85932,0.99885,1,0.995,0.97081,0.2778,0.20814,0.79895,0.000469486,0.000469486,0.000469486
185,1427.71,0.31127,0.28624,0.84019,0.99887,1,0.995,0.96163,0.28631,0.20667,0.79997,0.000465055,0.000465055,0.000465055
186,1434.03,0.28644,0.25701,0.83719,0.99886,1,0.995,0.9651,0.2863,0.20665,0.79929,0.000460629,0.000460629,0.000460629
187,1443.4,0.29737,0.25683,0.84942,0.99882,1,0.995,0.96728,0.27116,0.20254,0.79867,0.000456205,0.000456205,0.000456205
188,1449.75,0.29562,0.25284,0.83491,0.99884,1,0.995,0.96859,0.27626,0.20989,0.79821,0.000451786,0.000451786,0.000451786
189,1457.68,0.29939,0.26683,0.84755,0.99885,1,0.995,0.96701,0.27657,0.21104,0.79841,0.000447371,0.000447371,0.000447371
190,1464.2,0.30157,0.24575,0.86843,0.99881,1,0.995,0.97135,0.28231,0.21009,0.80007,0.00044296,0.00044296,0.00044296
191,1472.44,0.31268,0.28819,0.8472,0.9988,1,0.995,0.96919,0.28668,0.21,0.80295,0.000438555,0.000438555,0.000438555
192,1479.01,0.30579,0.26569,0.84705,0.99887,1,0.995,0.96782,0.2766,0.2025,0.80423,0.000434154,0.000434154,0.000434154
193,1487.27,0.28923,0.28482,0.85129,0.99889,1,0.995,0.9655,0.27477,0.20108,0.80336,0.00042976,0.00042976,0.00042976
