epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,1398.42,0.31417,0.26721,0.86883,0.99887,1,0.995,0.97424,0.26629,0.20665,0.8288,0.000456205,0.000456205,0.000456205
188,1405.04,0.29061,0.24856,0.84473,0.99883,1,0.995,0.97447,0.28001,0.20728,0.83045,0.000451786,0.000451786,0.000451786
189,1413.28,0.31053,0.26877,0.86183,0.99883,1,0.995,0.97321,0.27319,0.20153,0.82863,0.000447371,0.000447371,0.000447371
190,1419.95,0.30409,0.25649,0.87231,0.99883,1,0.995,0.97064,0.2775,0.19485,0.82838,0.00044296,0.00044296,0.00044296
191,1428.25,0.32007,0.28894,0.85565,0.99884,1,0.995,0.96487,0.28728,0.21,0.83279,0.000438555,0.000438555,0.000438555
192,1435.05,0.30283,0.26642,0.85245,0.9989,1,0.995,0.95136,0.28144,0.21723,0.83245,0.000434154,0.000434154,0.000434154
193,1443.55,0.2928,0.25946,0.85382,0.9989,1,0.995,0.97248,0.27249,0.21205,0.83087,0.00042976,0.00042976,0.00042976
194,1450.48,0.30975,0.2756,0.87056,0.99888,1,0.995,0.97841,0.2663,0.20199,0.82667,0.000425372,0.000425372,0.000425372
195,1458.78,0.31795,0.2712,0.85649,0.99887,1,0.995,0.97532,0.26328,0.19916,0.82692,0.00042099,0.00042099,0.00042099
196,1465.52,0.30317,0.27029,0.85879,0.99886,1,0.995,0.97091,0.27139,0.20037,0.83156,0.000416614,0.000416614,0.000416614
197,1473.84,0.27744,0.24911,0.85221,0.99884,1,0.995,0.97347,0.2786,0.20383,0.83592,0.000412246,0.000412246,0.000412246
198,1481,0.30339,0.2757,0.87245,0.99882,1,0.995,0.97276,0.26336,0.19958,0.82693,0.000407886,0.000407886,0.000407886
199,1488.42,0.28901,0.26205,0.85824,0.99881,1,0.995,0.97126,0.27341,0.20062,0.82852,0.000403533,0.000403533,0.000403533
200,1495.73,0.28494,0.25072,0.85083,0.99884,1,0.995,0.97144,0.28003,0.19963,0.83088,0.000399188,0.000399188,0.000399188
201,1504.37,0.2754,0.25363,0.86486,0.99887,1,0.995,0.97371,0.27644,0.20965,0.82821,0.000394852,0.000394852,0.000394852
202,1511.56,0.28565,0.26195,0.85439,0.99888,1,0.995,0.97144,0.26053,0.19714,0.82536,0.000390525,0.000390525,0.000390525
203,1519.4,0.29345,0.25699,0.85579,0.99886,1,0.995,0.9712,0.26027,0.20452,0.82285,0.000386207,0.000386207,0.000386207
204,1527.22,0.28527,0.26239,0.86525,0.99887,1,0.995,0.9725,0.26632,0.20105,0.82645,0.000381899,0.000381899,0.000381899
205,1534.37,0.26852,0.25337,0.85259,0.9989,1,0.995,0.97759,0.27457,0.19944,0.82866,0.0003776,0.0003776,0.0003776
206,1541.8,0.25476,0.22916,0.83142,0.99892,1,0.995,0.97095,0.27771,0.20611,0.82663,0.000373312,0.000373312,0.000373312
207,1548.93,0.27259,0.24817,0.84447,0.99893,1,0.995,0.97278,0.26945,0.19416,0.82347,0.000369034,0.000369034,0.000369034
208,1557.25,0.30629,0.25638,0.8693,0.99893,1,0.995,0.97884,0.25856,0.18132,0.82161,0.000364767,0.000364767,0.000364767
209,1563.79,0.25649,0.24445,0.85463,0.9989,1,0.995,0.98153,0.25815,0.18398,0.82139,0.000360512,0.000360512,0.000360512
210,1571.79,0.26147,0.23198,0.845,0.99887,1,0.995,0.97871,0.25325,0.19091,0.81995,0.000356268,0.000356268,0.000356268
211,1579.59,0.27043,0.23307,0.84588,0.99882,1,0.995,0.98104,0.26126,0.19026,0.8189,0.000352037,0.000352037,0.000352037
212,1586.7,0.26911,0.26418,0.83987,0.99881,1,0.995,0.97552,0.26079,0.17992,0.82136,0.000347817,0.000347817,0.000347817
213,1593.13,0.27901,0.25116,0.8633,0.99878,1,0.995,0.97398,0.26234,0.1862,0.82408,0.00034361,0.00034361,0.00034361
214,1601.35,0.28615,0.25072,0.8624,0.9988,1,0.995,0.97619,0.26538,0.18758,0.82536,0.000339417,0.000339417,0.000339417
215,1608.15,0.27022,0.23536,0.85549,0.99886,1,0.995,0.97667,0.26583,0.18154,0.82103,0.000335236,0.000335236,0.000335236
216,1617.41,0.2759,0.2457,0.85655,0.9989,1,0.995,0.96935,0.26006,0.18447,0.81837,0.000331069,0.000331069,0.000331069
217,1623.77,0.27026,0.23488,0.82696,0.99891,1,0.995,0.97424,0.26124,0.18002,0.82007,0.000326917,0.000326917,0.000326917
218,1632.19,0.27824,0.23085,0.85408,0.99892,1,0.995,0.97664,0.26737,0.17889,0.82315,0.000322778,0.000322778,0.000322778
219,1639.66,0.26226,0.23306,0.84316,0.99888,1,0.995,0.97729,0.25286,0.17541,0.81909,0.000318655,0.000318655,0.000318655
220,1648.07,0.27644,0.23559,0.85719,0.99893,1,0.995,0.97378,0.25735,0.17259,0.81788,0.000314546,0.000314546,0.000314546
221,1654.74,0.26851,0.23517,0.82298,0.99893,1,0.995,0.97312,0.26069,0.17749,0.818,0.000310453,0.000310453,0.000310453
222,1662.62,0.26161,0.22163,0.84042,0.99893,1,0.995,0.9781,0.25116,0.1782,0.81588,0.000306375,0.000306375,0.000306375
223,1668.7,0.27261,0.24044,0.85532,0.99891,1,0.995,0.97673,0.25219,0.18348,0.81742,0.000302313,0.000302313,0.000302313
224,1677.03,0.27252,0.22963,0.84828,0.99889,1,0.995,0.98024,0.25215,0.18173,0.81753,0.000298268,0.000298268,0.000298268
225,1683.54,0.2774,0.24517,0.84414,0.99889,1,0.995,0.97889,0.25152,0.18106,0.81697,0.000294239,0.000294239,0.000294239
226,1691.66,0.29742,0.26533,0.86025,0.99888,1,0.995,0.97221,0.24978,0.17722,0.81684,0.000290228,0.000290228,0.000290228
227,1698.51,0.24508,0.216,0.83923,0.99886,1,0.995,0.9789,0.2483,0.17466,0.81632,0.000286233,0.000286233,0.000286233
228,1706.81,0.26964,0.24826,0.84529,0.99886,1,0.995,0.97975,0.24871,0.17961,0.81563,0.000282256,0.000282256,0.000282256
229,1713.27,0.25356,0.22585,0.84981,0.99889,1,0.995,0.97941,0.2465,0.18475,0.81464,0.000278298,0.000278298,0.000278298
230,1721.48,0.27605,0.23661,0.85178,0.99887,1,0.995,0.97974,0.24338,0.17739,0.81275,0.000274357,0.000274357,0.000274357
231,1728.37,0.25846,0.22999,0.85239,0.99888,1,0.995,0.97654,0.2446,0.18221,0.81293,0.000270435,0.000270435,0.000270435
232,1736.87,0.27232,0.23084,0.85016,0.99889,1,0.995,0.97624,0.2437,0.17694,0.81514,0.000266532,0.000266532,0.000266532
233,1743.79,0.26204,0.2188,0.83751,0.99891,1,0.995,0.97273,0.24808,0.17822,0.81676,0.000262648,0.000262648,0.000262648
234,1751.5,0.26232,0.22627,0.84284,0.9989,1,0.995,0.9693,0.25387,0.18445,0.81767,0.000258784,0.000258784,0.000258784
235,1758.54,0.25009,0.22751,0.84981,0.99887,1,0.995,0.97317,0.25661,0.18103,0.81773,0.000254939,0.000254939,0.000254939
236,1765.66,0.26324,0.22644,0.86714,0.99884,1,0.995,0.97785,0.25067,0.18052,0.81515,0.000251115,0.000251115,0.000251115
237,1772.99,0.26462,0.2402,0.83551,0.99881,1,0.995,0.97948,0.24496,0.17975,0.81463,0.000247311,0.000247311,0.000247311
238,1779.92,0.30974,0.23749,0.87033,0.99881,1,0.995,0.98119,0.23871,0.18203,0.81385,0.000243528,0.000243528,0.000243528
239,1789.26,0.25527,0.22699,0.84955,0.9988,1,0.995,0.98285,0.24284,0.17785,0.81498,0.000239766,0.000239766,0.000239766
240,1795.63,0.26243,0.22519,0.85753,0.99877,1,0.995,0.97966,0.24608,0.18457,0.8156,0.000236025,0.000236025,0.000236025
241,1803.7,0.2677,0.23099,0.84042,0.99877,1,0.995,0.97604,0.24514,0.18243,0.817,0.000232306,0.000232306,0.000232306
242,1810.77,0.25436,0.22848,0.84556,0.99878,1,0.995,0.9771,0.24418,0.18613,0.81937,0.000228609,0.000228609,0.000228609
243,1818.88,0.28209,0.22776,0.87351,0.99875,1,0.995,0.97711,0.24836,0.18909,0.8202,0.000224934,0.000224934,0.000224934
244,1825.43,0.24584,0.21021,0.85242,0.99878,1,0.995,0.97715,0.24444,0.17926,0.81822,0.000221282,0.000221282,0.000221282
245,1833.73,0.27469,0.25197,0.8517,0.99878,1,0.995,0.97984,0.23905,0.17594,0.81689,0.000217653,0.000217653,0.000217653
246,1840.22,0.2485,0.20561,0.8379,0.99875,1,0.995,0.97835,0.24104,0.17453,0.81733,0.000214046,0.000214046,0.000214046
247,1848.58,0.25047,0.21623,0.83078,0.99879,1,0.995,0.97908,0.2467,0.17972,0.81949,0.000210464,0.000210464,0.000210464
248,1855.76,0.25393,0.22641,0.85036,0.9988,1,0.995,0.97974,0.25209,0.17408,0.82039,0.000206904,0.000206904,0.000206904
249,1864.42,0.24246,0.21574,0.8457,0.99882,1,0.995,0.98016,0.24754,0.17117,0.8185,0.000203369,0.000203369,0.000203369
250,1870.91,0.26094,0.21658,0.83724,0.99884,1,0.995,0.98018,0.23896,0.17283,0.81584,0.000199859,0.000199859,0.000199859
251,1879.04,0.25831,0.21601,0.8259,0.99887,1,0.995,0.97875,0.23509,0.17483,0.81524,0.000196373,0.000196373,0.000196373
252,1886.13,0.25172,0.21409,0.83396,0.99889,1,0.995,0.9779,0.23329,0.17896,0.81577,0.000192911,0.000192911,0.000192911
253,1893.89,0.24479,0.20822,0.82784,0.99889,1,0.995,0.97788,0.23548,0.18101,0.81656,0.000189475,0.000189475,0.000189475
254,1902.06,0.25908,0.20964,0.83278,0.99891,1,0.995,0.97972,0.2422,0.1814,0.81686,0.000186064,0.000186064,0.000186064
255,1909.38,0.24202,0.20775,0.83542,0.99889,1,0.995,0.97868,0.24737,0.18599,0.81369,0.000182679,0.000182679,0.000182679
256,1915.55,0.24149,0.21406,0.85582,0.99887,1,0.995,0.98132,0.24309,0.18044,0.81051,0.00017932,0.00017932,0.00017932
257,1923.93,0.25981,0.21892,0.85943,0.99886,1,0.995,0.98533,0.2394,0.1743,0.8096,0.000175988,0.000175988,0.000175988
258,1930.61,0.23958,0.22027,0.83787,0.99886,1,0.995,0.98086,0.23592,0.17155,0.81063,0.000172681,0.000172681,0.000172681
259,1939.06,0.268,0.22362,0.86717,0.99887,1,0.995,0.97714,0.24083,0.17049,0.81272,0.000169402,0.000169402,0.000169402
260,1945.85,0.26778,0.23367,0.84328,0.99886,1,0.995,0.98093,0.24629,0.17197,0.81471,0.000166149,0.000166149,0.000166149
261,1954.34,0.24836,0.21441,0.84271,0.99884,1,0.995,0.9807,0.24573,0.17353,0.8144,0.000162924,0.000162924,0.000162924
262,1961.57,0.25615,0.23723,0.85765,0.99889,1,0.995,0.98607,0.24601,0.17417,0.81355,0.000159726,0.000159726,0.000159726
263,1970.44,0.25252,0.20981,0.84584,0.99889,1,0.995,0.97921,0.24612,0.17387,0.81382,0.000156557,0.000156557,0.000156557
264,1977.58,0.25453,0.21061,0.83344,0.99889,1,0.995,0.98244,0.24619,0.16987,0.81493,0.000153415,0.000153415,0.000153415
265,1985.57,0.24711,0.21533,0.83091,0.99889,1,0.995,0.98262,0.24591,0.16922,0.81558,0.000150301,0.000150301,0.000150301
266,1992.58,0.23108,0.20406,0.82945,0.99886,1,0.995,0.97894,0.24638,0.16891,0.8167,0.000147217,0.000147217,0.000147217
267,2001.06,0.25497,0.21513,0.84342,0.99884,1,0.995,0.9775,0.24386,0.17129,0.81652,0.000144161,0.000144161,0.000144161
268,2007.81,0.2418,0.1966,0.85019,0.99886,1,0.995,0.98147,0.23882,0.17251,0.81484,0.000141134,0.000141134,0.000141134
269,2016.92,0.23668,0.2066,0.82536,0.99884,1,0.995,0.9753,0.23964,0.17288,0.81485,0.000138136,0.000138136,0.000138136
270,2023.88,0.24433,0.21624,0.85154,0.99884,1,0.995,0.97643,0.24457,0.17025,0.81475,0.000135168,0.000135168,0.000135168
271,2032.15,0.248,0.20833,0.85564,0.99884,1,0.995,0.97202,0.24424,0.17384,0.81335,0.00013223,0.00013223,0.00013223
272,2038.86,0.24369,0.19975,0.82578,0.99882,1,0.995,0.98061,0.23953,0.17135,0.81199,0.000129321,0.000129321,0.000129321
273,2047.12,0.25145,0.20451,0.8499,0.99884,1,0.995,0.97828,0.2351,0.17165,0.81111,0.000126443,0.000126443,0.000126443
274,2053.7,0.25314,0.20965,0.84935,0.99885,1,0.995,0.98152,0.23445,0.16862,0.81136,0.000123596,0.000123596,0.000123596
275,2062.15,0.23163,0.19977,0.83736,0.99886,1,0.995,0.97667,0.23593,0.16347,0.81074,0.000120779,0.000120779,0.000120779
276,2068.25,0.23591,0.1907,0.84076,0.99885,1,0.995,0.97506,0.23724,0.16093,0.81098,0.000117993,0.000117993,0.000117993
277,2076.45,0.22339,0.19974,0.83389,0.99885,1,0.995,0.97555,0.23759,0.1574,0.81174,0.000115239,0.000115239,0.000115239
278,2083.25,0.24925,0.21062,0.85933,0.99886,1,0.995,0.97582,0.23489,0.15422,0.81195,0.000112516,0.000112516,0.000112516
279,2091.84,0.21999,0.1895,0.82481,0.99885,1,0.995,0.97706,0.23053,0.15504,0.81085,0.000109824,0.000109824,0.000109824
280,2098.35,0.25599,0.19634,0.83251,0.99886,1,0.995,0.97725,0.23109,0.15784,0.81022,0.000107164,0.000107164,0.000107164
281,2106.51,0.23931,0.21136,0.82708,0.99886,1,0.995,0.97859,0.23203,0.15485,0.81001,0.000104537,0.000104537,0.000104537
282,2113.03,0.24275,0.19948,0.86108,0.99885,1,0.995,0.9816,0.23267,0.15263,0.81055,0.000101941,0.000101941,0.000101941
283,2121.06,0.2376,0.19743,0.84553,0.99886,1,0.995,0.98078,0.23619,0.15556,0.81187,9.93782e-05,9.93782e-05,9.93782e-05
284,2128,0.21187,0.18798,0.82753,0.99889,1,0.995,0.97911,0.23697,0.15862,0.81264,9.68479e-05,9.68479e-05,9.68479e-05
285,2135.91,0.23911,0.21311,0.83448,0.9989,1,0.995,0.97669,0.23555,0.15875,0.81293,9.43505e-05,9.43505e-05,9.43505e-05
286,2143.15,0.21717,0.19229,0.84982,0.9989,1,0.995,0.97926,0.23205,0.15745,0.81212,9.18862e-05,9.18862e-05,9.18862e-05
287,2150.57,0.23379,0.20486,0.85047,0.9989,1,0.995,0.98063,0.22717,0.15362,0.81041,8.94552e-05,8.94552e-05,8.94552e-05
288,2157.87,0.22906,0.19587,0.83924,0.9989,1,0.995,0.98226,0.22186,0.15321,0.80876,8.70577e-05,8.70577e-05,8.70577e-05
289,2165.24,0.2339,0.1925,0.84637,0.9989,1,0.995,0.9809,0.22141,0.15268,0.80822,8.46938e-05,8.46938e-05,8.46938e-05
290,2173.12,0.23361,0.19101,0.8482,0.9989,1,0.995,0.97903,0.22186,0.15411,0.80804,8.23638e-05,8.23638e-05,8.23638e-05
291,2180.3,0.25594,0.19295,0.84746,0.99892,1,0.995,0.97909,0.22057,0.15868,0.80812,8.00678e-05,8.00678e-05,8.00678e-05
292,2188.23,0.23656,0.1901,0.83216,0.99891,1,0.995,0.97956,0.22205,0.15702,0.80793,7.78061e-05,7.78061e-05,7.78061e-05
293,2195.17,0.2314,0.18391,0.82315,0.9989,1,0.995,0.97923,0.22115,0.16048,0.80761,7.55788e-05,7.55788e-05,7.55788e-05
294,2203.13,0.22068,0.18579,0.82602,0.99888,1,0.995,0.97908,0.22316,0.15737,0.8079,7.33861e-05,7.33861e-05,7.33861e-05
295,2211.17,0.22252,0.19265,0.82044,0.99887,1,0.995,0.98094,0.2255,0.15406,0.80896,7.12282e-05,7.12282e-05,7.12282e-05
296,2218.86,0.22451,0.19667,0.83469,0.99887,1,0.995,0.97911,0.22919,0.15413,0.81101,6.91052e-05,6.91052e-05,6.91052e-05
297,2225.79,0.23288,0.19739,0.832,0.99886,1,0.995,0.97684,0.23163,0.15241,0.81152,6.70173e-05,6.70173e-05,6.70173e-05
298,2233.52,0.21979,0.21176,0.84622,0.99885,1,0.995,0.97372,0.23097,0.1511,0.81153,6.49648e-05,6.49648e-05,6.49648e-05
299,2240.12,0.25039,0.20117,0.84242,0.99883,1,0.995,0.97771,0.22863,0.15207,0.81085,6.29477e-05,6.29477e-05,6.29477e-05
300,2248.48,0.22761,0.1952,0.83286,0.99883,1,0.995,0.97969,0.22501,0.14921,0.81035,6.09661e-05,6.09661e-05,6.09661e-05
301,2254.81,0.23913,0.19458,0.82948,0.99882,1,0.995,0.97826,0.22305,0.14744,0.80982,5.90204e-05,5.90204e-05,5.90204e-05
302,2263.33,0.23397,0.19349,0.83679,0.99884,1,0.995,0.98004,0.22152,0.14623,0.80974,5.71106e-05,5.71106e-05,5.71106e-05
303,2270.07,0.235,0.20425,0.84287,0.99883,1,0.995,0.97999,0.22112,0.14902,0.80956,5.52369e-05,5.52369e-05,5.52369e-05
304,2278.25,0.22216,0.1932,0.83317,0.99884,1,0.995,0.98026,0.22171,0.15078,0.80926,5.33994e-05,5.33994e-05,5.33994e-05
305,2284.86,0.213,0.1777,0.82917,0.99885,1,0.995,0.97815,0.22191,0.15162,0.80905,5.15983e-05,5.15983e-05,5.15983e-05
306,2293.75,0.23074,0.19131,0.83384,0.99886,1,0.995,0.98481,0.22044,0.15229,0.80833,4.98338e-05,4.98338e-05,4.98338e-05
307,2300.04,0.22352,0.18838,0.84649,0.99887,1,0.995,0.98073,0.21968,0.15162,0.80793,4.81059e-05,4.81059e-05,4.81059e-05
308,2308.38,0.22812,0.20192,0.84016,0.99888,1,0.995,0.98104,0.21965,0.1527,0.80738,4.64148e-05,4.64148e-05,4.64148e-05
309,2314.96,0.22269,0.18494,0.84495,0.9989,1,0.995,0.98123,0.21996,0.15348,0.80712,4.47606e-05,4.47606e-05,4.47606e-05
310,2323.34,0.21804,0.1799,0.8356,0.99888,1,0.995,0.98315,0.22015,0.1552,0.80715,4.31436e-05,4.31436e-05,4.31436e-05
311,2332.78,0.18485,0.15785,0.79235,0.99889,1,0.995,0.98137,0.21865,0.15158,0.80689,4.15637e-05,4.15637e-05,4.15637e-05
312,2341.2,0.17656,0.14999,0.78407,0.99889,1,0.995,0.9809,0.21667,0.14853,0.80656,4.00212e-05,4.00212e-05,4.00212e-05
313,2347.2,0.18244,0.15848,0.78961,0.99889,1,0.995,0.98427,0.21839,0.14834,0.80631,3.85162e-05,3.85162e-05,3.85162e-05
314,2354.87,0.17391,0.14789,0.78783,0.99888,1,0.995,0.98443,0.21819,0.15,0.80606,3.70487e-05,3.70487e-05,3.70487e-05
315,2361.09,0.18176,0.14946,0.81138,0.99887,1,0.995,0.98474,0.21821,0.1492,0.8066,3.5619e-05,3.5619e-05,3.5619e-05
316,2368.7,0.18711,0.15481,0.79258,0.9989,1,0.995,0.98117,0.21814,0.15091,0.80705,3.4227e-05,3.4227e-05,3.4227e-05
317,2376.38,0.17761,0.15436,0.79184,0.99888,1,0.995,0.97979,0.21714,0.15173,0.80643,3.2873e-05,3.2873e-05,3.2873e-05
318,2383.57,0.16964,0.14195,0.77982,0.99889,1,0.995,0.98126,0.21757,0.14826,0.80637,3.1557e-05,3.1557e-05,3.1557e-05
319,2391.21,0.18018,0.15202,0.80264,0.99888,1,0.995,0.98117,0.21725,0.1443,0.80618,3.02792e-05,3.02792e-05,3.02792e-05
320,2397.32,0.17787,0.14472,0.80163,0.99887,1,0.995,0.98058,0.2173,0.14305,0.80665,2.90396e-05,2.90396e-05,2.90396e-05
321,2404.66,0.17842,0.14903,0.78318,0.99889,1,0.995,0.98253,0.217,0.14647,0.80686,2.78384e-05,2.78384e-05,2.78384e-05
322,2411.3,0.17419,0.14815,0.79045,0.99887,1,0.995,0.98417,0.22008,0.14704,0.80743,2.66756e-05,2.66756e-05,2.66756e-05
323,2419.3,0.17407,0.14682,0.80477,0.99889,1,0.995,0.98056,0.22154,0.1474,0.80795,2.55513e-05,2.55513e-05,2.55513e-05
324,2425.2,0.17916,0.14682,0.78413,0.99888,1,0.995,0.9822,0.2222,0.14738,0.80787,2.44657e-05,2.44657e-05,2.44657e-05
325,2432.58,0.18622,0.15176,0.80824,0.99891,1,0.995,0.97907,0.22106,0.14707,0.80763,2.34188e-05,2.34188e-05,2.34188e-05
326,2438.98,0.17453,0.14575,0.79251,0.9989,1,0.995,0.97922,0.22073,0.14803,0.80689,2.24107e-05,2.24107e-05,2.24107e-05
327,2447.33,0.18917,0.15368,0.81565,0.9989,1,0.995,0.97921,0.21981,0.14661,0.80699,2.14415e-05,2.14415e-05,2.14415e-05
328,2453.81,0.18223,0.14764,0.77869,0.9989,1,0.995,0.98141,0.21989,0.14565,0.80699,2.05112e-05,2.05112e-05,2.05112e-05
329,2461.09,0.17225,0.14337,0.78821,0.99891,1,0.995,0.97951,0.22019,0.14585,0.80714,1.96199e-05,1.96199e-05,1.96199e-05
330,2468.42,0.17211,0.14283,0.79798,0.9989,1,0.995,0.97801,0.2201,0.14434,0.80748,1.87678e-05,1.87678e-05,1.87678e-05
331,2474.73,0.17171,0.14402,0.78764,0.9989,1,0.995,0.98129,0.22038,0.148,0.80763,1.79549e-05,1.79549e-05,1.79549e-05
332,2483.4,0.17455,0.14324,0.78799,0.9989,1,0.995,0.98327,0.21998,0.14512,0.80785,1.71811e-05,1.71811e-05,1.71811e-05
333,2489.28,0.16515,0.14115,0.7841,0.9989,1,0.995,0.98166,0.21907,0.14539,0.80791,1.64467e-05,1.64467e-05,1.64467e-05
334,2496.51,0.16728,0.14767,0.80032,0.99893,1,0.995,0.98028,0.22008,0.14644,0.80803,1.57517e-05,1.57517e-05,1.57517e-05
335,2503.45,0.18172,0.15104,0.79594,0.9989,1,0.995,0.98181,0.22158,0.14746,0.80776,1.5096e-05,1.5096e-05,1.5096e-05
336,2511.47,0.17079,0.14456,0.79927,0.99891,1,0.995,0.98231,0.2205,0.14846,0.80759,1.44799e-05,1.44799e-05,1.44799e-05
337,2517.69,0.17139,0.13963,0.78166,0.99892,1,0.995,0.97869,0.22052,0.14791,0.80703,1.39032e-05,1.39032e-05,1.39032e-05
338,2525.77,0.17584,0.1414,0.78904,0.99892,1,0.995,0.98211,0.22042,0.14687,0.807,1.33661e-05,1.33661e-05,1.33661e-05
339,2531.95,0.17587,0.1408,0.79968,0.99892,1,0.995,0.98195,0.22,0.14563,0.80717,1.28687e-05,1.28687e-05,1.28687e-05
340,2538.76,0.17617,0.14409,0.8102,0.99893,1,0.995,0.97871,0.21982,0.14555,0.80686,1.24109e-05,1.24109e-05,1.24109e-05
341,2547.45,0.16933,0.14196,0.77548,0.99892,1,0.995,0.97858,0.21915,0.14582,0.80671,1.19927e-05,1.19927e-05,1.19927e-05
342,2553.35,0.17702,0.146,0.79512,0.99892,1,0.995,0.97987,0.21925,0.14564,0.8067,1.16143e-05,1.16143e-05,1.16143e-05
