epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,661.29,0.43966,0.42062,0.94448,0.99657,1,0.995,0.93303,0.45276,0.32578,0.9663,0.000929932,0.000929932,0.000929932
62,670.045,0.46251,0.46132,0.9279,0.99933,1,0.995,0.93073,0.48871,0.32496,0.9516,0.000927636,0.000927636,0.000927636
63,678.734,0.47908,0.40129,0.94692,0.92891,1,0.993,0.93718,0.45053,0.35536,0.93518,0.000925306,0.000925306,0.000925306
64,687.632,0.45475,0.42172,0.92728,0.99748,1,0.995,0.92262,0.45089,0.30603,0.94666,0.000922942,0.000922942,0.000922942
65,696.31,0.42595,0.42156,0.93445,0.99669,1,0.995,0.92998,0.46717,0.30122,0.98338,0.000920545,0.000920545,0.000920545
66,705.086,0.4358,0.41162,0.9342,0.99427,1,0.995,0.93501,0.44253,0.31725,0.93949,0.000918114,0.000918114,0.000918114
67,713.873,0.42856,0.40997,0.92542,0.99239,1,0.995,0.93312,0.40456,0.30008,0.92706,0.000915649,0.000915649,0.000915649
68,722.62,0.40893,0.40802,0.90554,0.99425,1,0.995,0.93019,0.39302,0.29071,0.92838,0.000913152,0.000913152,0.000913152
69,731.315,0.47286,0.42792,0.94351,0.99652,1,0.995,0.93444,0.41749,0.30328,0.93113,0.000910622,0.000910622,0.000910622
70,740.096,0.43937,0.39782,0.93069,0.99715,1,0.995,0.9294,0.45063,0.33573,0.95124,0.000908059,0.000908059,0.000908059
71,748.74,0.42857,0.45112,0.89578,0.99645,1,0.995,0.92654,0.46248,0.29375,0.94906,0.000905463,0.000905463,0.000905463
72,757.442,0.44933,0.45155,0.93711,0.99281,1,0.995,0.91798,0.47688,0.32177,0.95483,0.000902836,0.000902836,0.000902836
73,766.149,0.42667,0.40551,0.91978,0.97899,1,0.995,0.93096,0.47487,0.30512,0.94454,0.000900176,0.000900176,0.000900176
74,774.786,0.41323,0.39061,0.91621,0.99685,1,0.995,0.91982,0.51905,0.29974,0.96064,0.000897484,0.000897484,0.000897484
75,783.372,0.37156,0.38406,0.87442,0.99671,1,0.995,0.94703,0.42769,0.28715,0.94106,0.000894761,0.000894761,0.000894761
76,791.987,0.42363,0.39078,0.90872,0.99784,1,0.995,0.92754,0.39107,0.27255,0.91198,0.000892007,0.000892007,0.000892007
77,800.688,0.39631,0.39689,0.92701,0.99844,1,0.995,0.94544,0.40346,0.29981,0.91973,0.000889221,0.000889221,0.000889221
78,809.543,0.39805,0.36549,0.92632,0.99852,1,0.995,0.92479,0.40909,0.28777,0.91897,0.000886404,0.000886404,0.000886404
79,818.353,0.42219,0.38998,0.92267,0.99746,1,0.995,0.92306,0.45983,0.28842,0.92005,0.000883557,0.000883557,0.000883557
80,827.267,0.45138,0.40419,0.91834,0.99839,1,0.995,0.92194,0.47803,0.30023,0.9463,0.000880679,0.000880679,0.000880679
81,836.029,0.40312,0.42663,0.89631,0.99862,1,0.995,0.92267,0.48158,0.30344,0.97414,0.00087777,0.00087777,0.00087777
82,844.704,0.43614,0.42265,0.95237,0.99766,1,0.995,0.94007,0.49941,0.30753,1.00556,0.000874832,0.000874832,0.000874832
83,853.442,0.39576,0.38457,0.9097,1,0.99361,0.995,0.93908,0.46501,0.29223,0.96605,0.000871864,0.000871864,0.000871864
84,862.262,0.38768,0.36037,0.87688,0.99759,1,0.995,0.94942,0.46155,0.28197,0.96583,0.000868866,0.000868866,0.000868866
85,871.112,0.41008,0.38917,0.89044,0.9988,1,0.995,0.95104,0.46976,0.28127,0.9783,0.000865839,0.000865839,0.000865839
86,880.362,0.41221,0.40911,0.94372,0.97879,1,0.9946,0.95053,0.46786,0.28138,0.97912,0.000862783,0.000862783,0.000862783
87,889.27,0.42393,0.40559,0.93573,0.99528,1,0.995,0.94779,0.44065,0.28145,0.95962,0.000859699,0.000859699,0.000859699
88,898.031,0.38978,0.37399,0.91176,0.99835,1,0.995,0.95164,0.41936,0.27009,0.93875,0.000856585,0.000856585,0.000856585
89,906.989,0.39184,0.36345,0.89228,0.99849,1,0.995,0.94269,0.4383,0.2917,0.93359,0.000853443,0.000853443,0.000853443
90,915.637,0.39486,0.43855,0.87067,0.99855,1,0.995,0.9402,0.45798,0.31418,0.94135,0.000850274,0.000850274,0.000850274
91,924.496,0.4549,0.42092,0.97198,0.99816,1,0.995,0.94307,0.43704,0.3196,0.93253,0.000847076,0.000847076,0.000847076
92,933.271,0.44223,0.3887,0.91571,0.99866,1,0.995,0.94678,0.43434,0.29098,0.93235,0.000843851,0.000843851,0.000843851
93,942.123,0.37785,0.35093,0.85967,0.9996,1,0.995,0.93848,0.42467,0.26101,0.92666,0.000840598,0.000840598,0.000840598
94,950.89,0.42187,0.38007,0.91596,0.99885,1,0.995,0.95356,0.3993,0.25343,0.91158,0.000837319,0.000837319,0.000837319
95,959.794,0.38787,0.39721,0.92136,0.99864,1,0.995,0.9287,0.41967,0.27945,0.92761,0.000834012,0.000834012,0.000834012
96,968.499,0.41644,0.37601,0.8865,0.99826,1,0.995,0.9447,0.42117,0.29643,0.93039,0.00083068,0.00083068,0.00083068
97,977.114,0.38784,0.35623,0.9042,0.99635,1,0.995,0.93993,0.43519,0.3007,0.95104,0.000827321,0.000827321,0.000827321
98,985.767,0.40071,0.37271,0.92382,0.99869,1,0.995,0.94547,0.38568,0.25401,0.92268,0.000823936,0.000823936,0.000823936
99,994.405,0.40816,0.41194,0.9128,0.9986,1,0.995,0.94632,0.39123,0.25945,0.91453,0.000820525,0.000820525,0.000820525
100,1003.09,0.35623,0.3384,0.87675,0.99875,1,0.995,0.92494,0.40205,0.26203,0.92747,0.000817089,0.000817089,0.000817089
101,1012.07,0.40461,0.35139,0.93688,0.99825,1,0.995,0.91878,0.43789,0.28346,0.96125,0.000813627,0.000813627,0.000813627
102,1020.98,0.37163,0.35051,0.88631,0.97811,1,0.995,0.85967,0.60484,0.38149,1.08473,0.000810141,0.000810141,0.000810141
103,1029.93,0.41896,0.36615,0.90862,1,0.99891,0.995,0.9071,0.48262,0.29844,1.01977,0.000806631,0.000806631,0.000806631
104,1038.8,0.40955,0.38248,0.92224,0.99849,1,0.995,0.95081,0.4167,0.26632,0.95689,0.000803096,0.000803096,0.000803096
105,1047.73,0.36264,0.31653,0.83665,0.9989,1,0.995,0.96155,0.39455,0.25252,0.92509,0.000799536,0.000799536,0.000799536
106,1056.91,0.38046,0.35262,0.89923,0.99868,1,0.995,0.94597,0.39185,0.2722,0.90796,0.000795954,0.000795954,0.000795954
107,1065.81,0.36579,0.35797,0.92139,0.99573,1,0.995,0.94127,0.39223,0.27248,0.90238,0.000792347,0.000792347,0.000792347
108,1074.73,0.40245,0.37215,0.89136,0.99617,1,0.995,0.94364,0.39074,0.28039,0.92012,0.000788718,0.000788718,0.000788718
109,1083.65,0.40083,0.3646,0.90231,0.99862,1,0.995,0.92503,0.39832,0.2864,0.91716,0.000785066,0.000785066,0.000785066
110,1092.63,0.39423,0.34749,0.89224,0.99848,1,0.995,0.95994,0.37658,0.27726,0.89497,0.000781391,0.000781391,0.000781391
111,1101.68,0.37286,0.36044,0.93622,0.99864,1,0.995,0.94072,0.38564,0.25512,0.89452,0.000777694,0.000777694,0.000777694
112,1110.45,0.3844,0.35005,0.90304,0.99864,1,0.995,0.9394,0.40248,0.25993,0.91018,0.000773975,0.000773975,0.000773975
113,1119.21,0.38262,0.34773,0.88949,0.99873,1,0.995,0.94006,0.41511,0.25771,0.92088,0.000770234,0.000770234,0.000770234
114,1127.98,0.36133,0.34848,0.8535,0.99766,1,0.995,0.9502,0.38986,0.25139,0.92732,0.000766472,0.000766472,0.000766472
115,1136.69,0.37392,0.33326,0.89902,0.99798,1,0.995,0.95026,0.38634,0.26935,0.92948,0.000762689,0.000762689,0.000762689
116,1145.37,0.37689,0.32862,0.87655,0.99832,1,0.995,0.95418,0.4611,0.28752,0.95444,0.000758885,0.000758885,0.000758885
117,1154.19,0.37178,0.32013,0.90023,0.99843,1,0.995,0.9417,0.45818,0.27053,0.93564,0.000755061,0.000755061,0.000755061
118,1162.78,0.36568,0.32987,0.89898,0.99836,1,0.995,0.94368,0.38205,0.2669,0.89603,0.000751216,0.000751216,0.000751216
119,1171.47,0.35562,0.32712,0.8699,0.99879,1,0.995,0.9542,0.42732,0.25588,0.93212,0.000747352,0.000747352,0.000747352
120,1180.25,0.38884,0.36466,0.89738,0.99888,1,0.995,0.95659,0.44666,0.25818,0.95413,0.000743468,0.000743468,0.000743468
121,1188.86,0.3592,0.31527,0.88817,0.99894,1,0.995,0.96551,0.41638,0.27121,0.94447,0.000739565,0.000739565,0.000739565
122,1197.81,0.35917,0.32925,0.88751,0.99779,1,0.995,0.97383,0.36575,0.24396,0.91782,0.000735643,0.000735643,0.000735643
123,1206.66,0.32644,0.30738,0.86392,0.9963,1,0.995,0.96882,0.38631,0.25187,0.93322,0.000731702,0.000731702,0.000731702
124,1215.34,0.38061,0.3244,0.89194,0.99693,1,0.995,0.95733,0.3916,0.25816,0.92041,0.000727744,0.000727744,0.000727744
125,1224.06,0.34882,0.31043,0.88311,0.99867,1,0.995,0.95414,0.39037,0.24718,0.89772,0.000723767,0.000723767,0.000723767
126,1232.73,0.39811,0.35777,0.88938,0.99864,1,0.995,0.94419,0.38434,0.23631,0.8946,0.000719772,0.000719772,0.000719772
127,1241.55,0.35122,0.32277,0.88505,0.99845,1,0.995,0.94492,0.39414,0.24815,0.92827,0.000715761,0.000715761,0.000715761
128,1250.28,0.42094,0.35967,0.92583,0.99875,1,0.995,0.95685,0.38742,0.24007,0.91667,0.000711732,0.000711732,0.000711732
129,1259,0.37497,0.3386,0.89245,0.99868,1,0.995,0.95841,0.36615,0.22325,0.9042,0.000707687,0.000707687,0.000707687
130,1267.78,0.35535,0.32635,0.86811,0.99869,1,0.995,0.96038,0.38075,0.24125,0.91582,0.000703625,0.000703625,0.000703625
131,1276.45,0.34823,0.3215,0.87948,0.99872,1,0.995,0.95194,0.391,0.23879,0.93353,0.000699547,0.000699547,0.000699547
132,1285.25,0.35881,0.31998,0.89183,0.99871,1,0.995,0.95388,0.36303,0.23608,0.9076,0.000695454,0.000695454,0.000695454
133,1293.93,0.32924,0.2902,0.87622,0.99874,1,0.995,0.95955,0.36701,0.23696,0.90281,0.000691345,0.000691345,0.000691345
134,1302.66,0.36037,0.31532,0.88974,0.99822,1,0.995,0.96082,0.37633,0.23438,0.89548,0.000687222,0.000687222,0.000687222
135,1311.36,0.35738,0.31606,0.88175,0.99775,1,0.995,0.96187,0.36899,0.2509,0.89526,0.000683083,0.000683083,0.000683083
136,1320.27,0.37997,0.32748,0.87277,0.98893,1,0.995,0.96831,0.37038,0.25723,0.8951,0.000678931,0.000678931,0.000678931
137,1328.98,0.37998,0.32633,0.88693,0.99792,1,0.995,0.96318,0.35444,0.25561,0.89235,0.000674764,0.000674764,0.000674764
138,1337.68,0.36296,0.34535,0.8939,0.99848,1,0.995,0.9629,0.39135,0.24574,0.90271,0.000670583,0.000670583,0.000670583
139,1346.45,0.4202,0.48899,1.00166,0.99802,1,0.995,0.96134,0.39146,0.27295,0.92441,0.00066639,0.00066639,0.00066639
140,1355.28,0.34206,0.31088,0.87865,0.99848,1,0.995,0.95703,0.40606,0.27744,0.94156,0.000662183,0.000662183,0.000662183
141,1364.33,0.38004,0.32883,0.8881,0.99857,1,0.995,0.94865,0.40592,0.29461,0.93489,0.000657963,0.000657963,0.000657963
142,1373.38,0.3622,0.37005,0.91072,0.99839,1,0.995,0.95751,0.35701,0.24944,0.89369,0.000653732,0.000653732,0.000653732
143,1382.4,0.35698,0.32932,0.88023,0.99539,1,0.995,0.95835,0.35244,0.2492,0.89656,0.000649488,0.000649488,0.000649488
144,1391.32,0.32537,0.30438,0.86551,0.99308,1,0.995,0.96149,0.37913,0.24024,0.90422,0.000645233,0.000645233,0.000645233
145,1400.21,0.34195,0.33363,0.87763,0.99834,1,0.995,0.9447,0.37438,0.23755,0.89221,0.000640966,0.000640966,0.000640966
146,1409.26,0.3538,0.31599,0.87963,0.98822,1,0.995,0.96233,0.36875,0.22807,0.8951,0.000636688,0.000636688,0.000636688
147,1418.18,0.40781,0.3606,0.94793,0.9908,1,0.995,0.96297,0.37746,0.24957,0.91522,0.0006324,0.0006324,0.0006324
148,1426.99,0.32713,0.30486,0.80542,0.99623,1,0.995,0.9575,0.36574,0.23558,0.89223,0.000628101,0.000628101,0.000628101
149,1435.85,0.32274,0.30279,0.88974,0.99723,1,0.995,0.95043,0.36663,0.24485,0.88613,0.000623793,0.000623793,0.000623793
150,1444.83,0.35971,0.31982,0.88195,0.99861,1,0.995,0.94878,0.36093,0.2433,0.87898,0.000619475,0.000619475,0.000619475
151,1453.67,0.33438,0.29805,0.87221,0.99887,1,0.995,0.95817,0.35974,0.24479,0.88537,0.000615148,0.000615148,0.000615148
152,1462.35,0.33362,0.31282,0.86482,0.99883,1,0.995,0.96236,0.38033,0.2703,0.89982,0.000610812,0.000610812,0.000610812
153,1471.06,0.34921,0.31405,0.8648,0.99879,1,0.995,0.95715,0.38274,0.28525,0.90633,0.000606467,0.000606467,0.000606467
154,1479.83,0.34286,0.30989,0.87824,0.99874,1,0.995,0.95876,0.38501,0.24717,0.90724,0.000602114,0.000602114,0.000602114
155,1488.74,0.32413,0.29889,0.86216,0.99871,1,0.995,0.96743,0.39066,0.24633,0.90192,0.000597754,0.000597754,0.000597754
156,1497.49,0.32621,0.31111,0.87056,0.99872,1,0.995,0.97183,0.38282,0.24478,0.90315,0.000593386,0.000593386,0.000593386
157,1506.42,0.32233,0.27638,0.86418,0.99862,1,0.995,0.95732,0.40264,0.24161,0.92598,0.00058901,0.00058901,0.00058901
158,1515.32,0.31798,0.27406,0.85005,0.99845,1,0.995,0.95603,0.40788,0.24263,0.92894,0.000584628,0.000584628,0.000584628
159,1524.01,0.33681,0.29079,0.86534,0.99871,1,0.995,0.959,0.41229,0.23312,0.92165,0.00058024,0.00058024,0.00058024
160,1532.71,0.44517,0.41555,0.94855,0.99862,1,0.995,0.96245,0.43957,0.2463,0.94386,0.000575846,0.000575846,0.000575846
161,1541.53,0.32773,0.29824,0.8799,0.99874,1,0.995,0.96414,0.43912,0.24252,0.94861,0.000571445,0.000571445,0.000571445
162,1550.33,0.33447,0.29271,0.868,0.99802,1,0.995,0.95143,0.42454,0.24189,0.93337,0.00056704,0.00056704,0.00056704
163,1559.18,0.32843,0.3009,0.87503,0.99116,1,0.995,0.96239,0.40584,0.2354,0.92887,0.000562629,0.000562629,0.000562629
164,1568.56,0.35945,0.30109,0.90158,0.9961,1,0.995,0.95702,0.39618,0.21951,0.92507,0.000558214,0.000558214,0.000558214
165,1577.56,0.31161,0.26943,0.8576,0.99881,1,0.995,0.97008,0.3936,0.20875,0.92593,0.000553795,0.000553795,0.000553795
166,1586.73,0.33199,0.29275,0.856,0.99877,1,0.995,0.97127,0.42194,0.22531,0.93726,0.000549371,0.000549371,0.000549371
167,1595.5,0.30914,0.27534,0.86639,0.99891,1,0.995,0.96541,0.40247,0.21463,0.93014,0.000544945,0.000544945,0.000544945
168,1604.36,0.32603,0.26555,0.87399,0.9988,1,0.995,0.96977,0.3801,0.2155,0.91143,0.000540514,0.000540514,0.000540514
169,1613.37,0.34563,0.28453,0.87414,0.99882,1,0.995,0.97466,0.3766,0.21214,0.91108,0.000536081,0.000536081,0.000536081
170,1622.54,0.33695,0.30401,0.86738,0.99886,1,0.995,0.97468,0.39978,0.22887,0.93123,0.000531646,0.000531646,0.000531646
171,1631.7,0.32452,0.2896,0.87695,0.99882,1,0.995,0.96637,0.40966,0.25044,0.92624,0.000527208,0.000527208,0.000527208
172,1640.95,0.3178,0.26844,0.86195,0.99885,1,0.995,0.97662,0.39338,0.24604,0.89792,0.000522769,0.000522769,0.000522769
173,1650.31,0.31846,0.28899,0.85275,0.99886,1,0.995,0.97515,0.38948,0.23047,0.8946,0.000518328,0.000518328,0.000518328
174,1659.44,0.29375,0.32751,0.8156,0.99859,1,0.995,0.97088,0.38124,0.22223,0.90042,0.000513886,0.000513886,0.000513886
175,1669.05,0.32405,0.29483,0.88093,0.99864,1,0.995,0.97369,0.39014,0.22696,0.91766,0.000509443,0.000509443,0.000509443
176,1678.3,0.30794,0.25775,0.86816,0.9987,1,0.995,0.96904,0.37303,0.24553,0.90786,0.000505,0.000505,0.000505
177,1687.31,0.31071,0.27821,0.86046,0.99888,1,0.995,0.95558,0.37191,0.22045,0.91365,0.000500557,0.000500557,0.000500557
178,1696.33,0.32666,0.29579,0.86347,0.99891,1,0.995,0.95835,0.39985,0.23674,0.93655,0.000496114,0.000496114,0.000496114
179,1705.2,0.32962,0.2793,0.87269,0.99881,1,0.995,0.97034,0.39346,0.22954,0.94006,0.000491672,0.000491672,0.000491672
180,1714.02,0.30613,0.27504,0.87373,0.99869,1,0.995,0.9816,0.38423,0.22394,0.92939,0.000487231,0.000487231,0.000487231
181,1723.1,0.31504,0.26333,0.88397,0.99847,1,0.995,0.97585,0.38221,0.22253,0.90525,0.000482792,0.000482792,0.000482792
182,1732.17,0.31256,0.27461,0.87894,0.99786,1,0.995,0.96838,0.39201,0.22853,0.91005,0.000478354,0.000478354,0.000478354
183,1740.95,0.31891,0.29288,0.87154,0.99801,1,0.995,0.96184,0.41621,0.23432,0.9305,0.000473919,0.000473919,0.000473919
184,1749.8,0.32296,0.27703,0.86477,0.99859,1,0.995,0.96549,0.41378,0.23715,0.92515,0.000469486,0.000469486,0.000469486
185,1759.26,0.30296,0.26753,0.86095,0.99725,1,0.995,0.9716,0.40133,0.21867,0.91058,0.000465055,0.000465055,0.000465055
186,1768.37,0.27667,0.25831,0.8571,0.99577,1,0.995,0.97837,0.37385,0.21311,0.88678,0.000460629,0.000460629,0.000460629
187,1777.45,0.3159,0.27427,0.84874,0.9973,1,0.995,0.97032,0.36493,0.21018,0.88134,0.000456205,0.000456205,0.000456205
188,1786.23,0.32065,0.28365,0.88455,0.99873,1,0.995,0.96163,0.3555,0.20374,0.8805,0.000451786,0.000451786,0.000451786
189,1794.88,0.29236,0.27162,0.86139,0.99884,1,0.995,0.96154,0.35313,0.20816,0.88114,0.000447371,0.000447371,0.000447371
190,1803.52,0.29242,0.27777,0.85428,0.99889,1,0.995,0.97705,0.353,0.21488,0.88504,0.00044296,0.00044296,0.00044296
191,1812.13,0.28525,0.25441,0.84751,0.99892,1,0.995,0.97254,0.37568,0.21988,0.89693,0.000438555,0.000438555,0.000438555
192,1820.91,0.2993,0.27503,0.85284,0.99892,1,0.995,0.9758,0.38696,0.22056,0.90866,0.000434154,0.000434154,0.000434154
193,1829.75,0.3188,0.2796,0.87373,0.99891,1,0.995,0.97948,0.38404,0.21709,0.91275,0.00042976,0.00042976,0.00042976
