epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,1734.68,0.29461,0.24538,0.85494,0.99881,1,0.995,0.97546,0.2731,0.18821,0.82721,0.000456205,0.000456205,0.000456205
188,1743.34,0.28313,0.23431,0.83641,0.9988,1,0.995,0.9763,0.2849,0.19913,0.82786,0.000451786,0.000451786,0.000451786
189,1751.43,0.30823,0.25367,0.85408,0.99868,1,0.995,0.97631,0.29347,0.20502,0.82372,0.000447371,0.000447371,0.000447371
190,1760.62,0.29812,0.25326,0.86539,0.99866,1,0.995,0.9674,0.29351,0.20676,0.80992,0.00044296,0.00044296,0.00044296
191,1770,0.31539,0.29312,0.84993,0.99873,1,0.995,0.96722,0.28315,0.20013,0.80946,0.000438555,0.000438555,0.000438555
192,1778.21,0.30567,0.26598,0.85165,0.99883,1,0.995,0.9765,0.28494,0.18845,0.81895,0.000434154,0.000434154,0.000434154
193,1787.11,0.30763,0.25692,0.85587,0.99886,1,0.995,0.96606,0.28448,0.1838,0.82212,0.00042976,0.00042976,0.00042976
194,1795.92,0.3102,0.26431,0.86848,0.99886,1,0.995,0.95695,0.28375,0.18675,0.82651,0.000425372,0.000425372,0.000425372
195,1805.22,0.31135,0.2501,0.85337,0.99891,1,0.995,0.95738,0.29759,0.18894,0.83197,0.00042099,0.00042099,0.00042099
196,1813.46,0.30873,0.27655,0.85872,0.99879,1,0.995,0.96614,0.31167,0.1919,0.83844,0.000416614,0.000416614,0.000416614
197,1823.53,0.27846,0.23875,0.84575,0.99871,1,0.995,0.97105,0.31065,0.19536,0.84067,0.000412246,0.000412246,0.000412246
198,1832.39,0.29222,0.25513,0.87207,0.99848,1,0.995,0.96509,0.2903,0.19057,0.83843,0.000407886,0.000407886,0.000407886
199,1841.84,0.28929,0.23803,0.85579,0.99843,1,0.995,0.96746,0.27643,0.18926,0.83292,0.000403533,0.000403533,0.000403533
200,1850.45,0.26337,0.229,0.84093,0.99884,1,0.995,0.96866,0.27559,0.18738,0.83346,0.000399188,0.000399188,0.000399188
201,1859.12,0.2768,0.24103,0.86378,0.99889,1,0.995,0.96581,0.27467,0.17618,0.83484,0.000394852,0.000394852,0.000394852
202,1868.85,0.29397,0.23941,0.84702,0.99887,1,0.995,0.96967,0.27296,0.17835,0.8321,0.000390525,0.000390525,0.000390525
203,1877.72,0.28754,0.23299,0.84798,0.99887,1,0.995,0.97425,0.27565,0.17657,0.83092,0.000386207,0.000386207,0.000386207
204,1886.39,0.28744,0.23571,0.87399,0.99885,1,0.995,0.9743,0.27158,0.17643,0.83218,0.000381899,0.000381899,0.000381899
205,1895.69,0.27246,0.23779,0.8566,0.99884,1,0.995,0.97172,0.27122,0.17758,0.82764,0.0003776,0.0003776,0.0003776
206,1903.78,0.26641,0.22286,0.84122,0.99876,1,0.995,0.96807,0.28321,0.18437,0.82936,0.000373312,0.000373312,0.000373312
207,1913.33,0.27108,0.24141,0.84362,0.9987,1,0.995,0.96909,0.28115,0.18354,0.83141,0.000369034,0.000369034,0.000369034
208,1921.73,0.29447,0.24942,0.86644,0.9988,1,0.995,0.97526,0.27641,0.1924,0.83112,0.000364767,0.000364767,0.000364767
209,1930.13,0.26639,0.25012,0.86048,0.99885,1,0.995,0.97305,0.27484,0.19323,0.83174,0.000360512,0.000360512,0.000360512
210,1938.83,0.26326,0.22583,0.8492,0.99876,1,0.995,0.97197,0.27474,0.19728,0.83313,0.000356268,0.000356268,0.000356268
211,1947.01,0.27558,0.22628,0.84608,0.99888,1,0.995,0.96626,0.27763,0.186,0.83329,0.000352037,0.000352037,0.000352037
212,1956.13,0.25929,0.25811,0.83913,0.99893,1,0.995,0.97544,0.27684,0.17929,0.83407,0.000347817,0.000347817,0.000347817
213,1965.19,0.26784,0.26158,0.85737,0.99891,1,0.995,0.97754,0.27426,0.17931,0.83565,0.00034361,0.00034361,0.00034361
214,1973.99,0.27074,0.24699,0.85747,0.99889,1,0.995,0.97802,0.2727,0.17799,0.83422,0.000339417,0.000339417,0.000339417
215,1982.72,0.27132,0.227,0.86043,0.99883,1,0.995,0.97301,0.27074,0.17525,0.83134,0.000335236,0.000335236,0.000335236
216,1994.21,0.26313,0.22185,0.85346,0.99873,1,0.995,0.96729,0.26664,0.16706,0.82666,0.000331069,0.000331069,0.000331069
217,2002.87,0.27343,0.221,0.83439,0.99871,1,0.995,0.96502,0.26156,0.17421,0.82433,0.000326917,0.000326917,0.000326917
218,2010.94,0.27436,0.22202,0.8442,0.99864,1,0.995,0.97046,0.25363,0.17269,0.82125,0.000322778,0.000322778,0.000322778
219,2019.39,0.26067,0.22197,0.85154,0.99885,1,0.995,0.98016,0.25306,0.1702,0.81804,0.000318655,0.000318655,0.000318655
220,2027.85,0.26422,0.23042,0.84901,0.99889,1,0.995,0.97534,0.25871,0.16765,0.81568,0.000314546,0.000314546,0.000314546
221,2037.14,0.26381,0.24536,0.81993,0.99888,1,0.995,0.97854,0.2609,0.17067,0.81547,0.000310453,0.000310453,0.000310453
222,2046.82,0.25132,0.20801,0.83537,0.99887,1,0.995,0.98019,0.25077,0.16401,0.81449,0.000306375,0.000306375,0.000306375
223,2056.14,0.26943,0.23916,0.84886,0.9989,1,0.995,0.97715,0.24514,0.17164,0.81412,0.000302313,0.000302313,0.000302313
224,2065.28,0.27428,0.21426,0.85022,0.99891,1,0.995,0.97608,0.25104,0.17584,0.81688,0.000298268,0.000298268,0.000298268
225,2074.13,0.26745,0.21559,0.83985,0.99892,1,0.995,0.97619,0.25842,0.17124,0.81779,0.000294239,0.000294239,0.000294239
226,2082.77,0.27661,0.23396,0.85374,0.99891,1,0.995,0.97475,0.26419,0.16618,0.81712,0.000290228,0.000290228,0.000290228
227,2091.42,0.2347,0.19665,0.83298,0.99889,1,0.995,0.97871,0.25583,0.1686,0.81735,0.000286233,0.000286233,0.000286233
228,2099.99,0.25854,0.23983,0.84427,0.99888,1,0.995,0.98185,0.24394,0.15736,0.81497,0.000282256,0.000282256,0.000282256
229,2109.75,0.2546,0.20944,0.85568,0.99888,1,0.995,0.98341,0.24383,0.15968,0.81393,0.000278298,0.000278298,0.000278298
230,2117.86,0.2682,0.21473,0.8449,0.99889,1,0.995,0.98277,0.24537,0.1615,0.81313,0.000274357,0.000274357,0.000274357
231,2127.83,0.26006,0.21132,0.85211,0.99891,1,0.995,0.97653,0.25248,0.16567,0.81432,0.000270435,0.000270435,0.000270435
232,2138.14,0.28357,0.21795,0.84976,0.99892,1,0.995,0.96896,0.2593,0.16977,0.8165,0.000266532,0.000266532,0.000266532
233,2146.22,0.25876,0.21485,0.82849,0.99892,1,0.995,0.9728,0.25974,0.16403,0.8169,0.000262648,0.000262648,0.000262648
234,2155.74,0.25447,0.22153,0.83646,0.99891,1,0.995,0.96999,0.25921,0.16524,0.81571,0.000258784,0.000258784,0.000258784
235,2164.54,0.23956,0.20648,0.8446,0.99891,1,0.995,0.97325,0.26116,0.16335,0.81524,0.000254939,0.000254939,0.000254939
236,2173.35,0.26125,0.21261,0.86092,0.99891,1,0.995,0.97333,0.25654,0.15765,0.81653,0.000251115,0.000251115,0.000251115
237,2183.15,0.25371,0.22687,0.83487,0.99891,1,0.995,0.97228,0.25764,0.1597,0.81897,0.000247311,0.000247311,0.000247311
238,2191.64,0.27504,0.22465,0.85363,0.99894,1,0.995,0.96981,0.2575,0.16019,0.82183,0.000243528,0.000243528,0.000243528
239,2200.61,0.25309,0.20975,0.84769,0.99896,1,0.995,0.97177,0.25323,0.16037,0.82515,0.000239766,0.000239766,0.000239766
240,2210.08,0.25525,0.2104,0.85543,0.99894,1,0.995,0.9796,0.24636,0.15764,0.82142,0.000236025,0.000236025,0.000236025
241,2218.81,0.25658,0.21026,0.83554,0.99892,1,0.995,0.97854,0.24577,0.15854,0.81962,0.000232306,0.000232306,0.000232306
242,2226.66,0.24984,0.19995,0.8412,0.99891,1,0.995,0.97853,0.25256,0.16135,0.82,0.000228609,0.000228609,0.000228609
243,2236.72,0.28004,0.2099,0.87574,0.9989,1,0.995,0.97731,0.26005,0.16028,0.82148,0.000224934,0.000224934,0.000224934
244,2245.33,0.24582,0.18926,0.84911,0.99884,1,0.995,0.97516,0.25803,0.16046,0.82128,0.000221282,0.000221282,0.000221282
245,2254.3,0.26573,0.23294,0.84965,0.99879,1,0.995,0.96751,0.2561,0.15909,0.82092,0.000217653,0.000217653,0.000217653
246,2263.73,0.24056,0.19105,0.83965,0.99873,1,0.995,0.971,0.25016,0.15602,0.81953,0.000214046,0.000214046,0.000214046
247,2271.83,0.23457,0.20175,0.83409,0.99873,1,0.995,0.97391,0.24887,0.1544,0.81875,0.000210464,0.000210464,0.000210464
248,2281.41,0.24528,0.21268,0.85146,0.99879,1,0.995,0.97428,0.25025,0.16087,0.81876,0.000206904,0.000206904,0.000206904
249,2289.43,0.234,0.19689,0.84596,0.99883,1,0.995,0.97361,0.25328,0.15855,0.81892,0.000203369,0.000203369,0.000203369
250,2297.95,0.25289,0.19986,0.84776,0.99889,1,0.995,0.97682,0.25392,0.15273,0.81843,0.000199859,0.000199859,0.000199859
251,2306.67,0.23477,0.19317,0.82317,0.99891,1,0.995,0.97698,0.25203,0.15459,0.8179,0.000196373,0.000196373,0.000196373
252,2316.49,0.23124,0.18945,0.82536,0.99893,1,0.995,0.9768,0.25098,0.15061,0.81855,0.000192911,0.000192911,0.000192911
253,2325.16,0.2286,0.1885,0.82377,0.99892,1,0.995,0.97769,0.25291,0.15075,0.81889,0.000189475,0.000189475,0.000189475
254,2334.42,0.23133,0.19405,0.82379,0.99891,1,0.995,0.97598,0.25461,0.15001,0.81929,0.000186064,0.000186064,0.000186064
255,2343.49,0.24284,0.20244,0.83421,0.99888,1,0.995,0.97545,0.2564,0.15228,0.81981,0.000182679,0.000182679,0.000182679
256,2353.26,0.23592,0.20575,0.8527,0.99888,1,0.995,0.97673,0.25436,0.15478,0.81841,0.00017932,0.00017932,0.00017932
257,2361.24,0.24614,0.21112,0.8505,0.99888,1,0.995,0.97831,0.25051,0.14901,0.81662,0.000175988,0.000175988,0.000175988
258,2370.39,0.2417,0.21164,0.83621,0.99889,1,0.995,0.9808,0.24633,0.15254,0.81453,0.000172681,0.000172681,0.000172681
259,2379.59,0.25637,0.2085,0.86768,0.9989,1,0.995,0.97839,0.24228,0.14709,0.8137,0.000169402,0.000169402,0.000169402
260,2388.66,0.24303,0.22687,0.83581,0.9989,1,0.995,0.97651,0.24383,0.14941,0.81481,0.000166149,0.000166149,0.000166149
261,2398.7,0.22244,0.18765,0.83999,0.99892,1,0.995,0.97465,0.24551,0.15009,0.81428,0.000162924,0.000162924,0.000162924
262,2407.66,0.24598,0.23834,0.84944,0.99894,1,0.995,0.97516,0.24962,0.15864,0.81613,0.000159726,0.000159726,0.000159726
263,2416.81,0.24189,0.19079,0.84845,0.99898,1,0.995,0.97436,0.2542,0.15907,0.81887,0.000156557,0.000156557,0.000156557
264,2425.95,0.25238,0.20428,0.83418,0.99907,1,0.995,0.97403,0.25254,0.15048,0.81985,0.000153415,0.000153415,0.000153415
265,2434.74,0.23086,0.18557,0.82432,0.9991,1,0.995,0.97399,0.24924,0.14909,0.82008,0.000150301,0.000150301,0.000150301
266,2442.92,0.22406,0.18921,0.82257,0.99908,1,0.995,0.97851,0.246,0.14734,0.81956,0.000147217,0.000147217,0.000147217
267,2451.41,0.23719,0.19617,0.84188,0.99908,1,0.995,0.97562,0.24497,0.14664,0.82018,0.000144161,0.000144161,0.000144161
268,2460.03,0.22382,0.17913,0.84665,0.99908,1,0.995,0.97639,0.24555,0.1476,0.82063,0.000141134,0.000141134,0.000141134
269,2468.58,0.21785,0.1879,0.81651,0.99908,1,0.995,0.97354,0.24502,0.14114,0.82058,0.000138136,0.000138136,0.000138136
270,2477.24,0.2329,0.19402,0.85138,0.99909,1,0.995,0.97361,0.24493,0.14063,0.81952,0.000135168,0.000135168,0.000135168
271,2486.95,0.23651,0.20746,0.85677,0.99917,1,0.995,0.9714,0.24429,0.14375,0.81789,0.00013223,0.00013223,0.00013223
272,2495.61,0.24017,0.19152,0.82523,0.99925,1,0.995,0.97135,0.24062,0.14203,0.81646,0.000129321,0.000129321,0.000129321
273,2505.65,0.25236,0.19141,0.85333,0.99932,1,0.995,0.97264,0.23728,0.14171,0.81516,0.000126443,0.000126443,0.000126443
274,2515.93,0.24997,0.19343,0.85183,0.99933,1,0.995,0.97212,0.23683,0.14159,0.8141,0.000123596,0.000123596,0.000123596
275,2525.44,0.21901,0.19062,0.8342,0.99918,1,0.995,0.97534,0.23466,0.1413,0.81393,0.000120779,0.000120779,0.000120779
276,2534.17,0.22641,0.17958,0.83454,0.99909,1,0.995,0.97328,0.23481,0.14597,0.81364,0.000117993,0.000117993,0.000117993
277,2542.69,0.2137,0.19008,0.83429,0.99906,1,0.995,0.9764,0.23268,0.14578,0.81216,0.000115239,0.000115239,0.000115239
278,2551.32,0.22908,0.19083,0.84987,0.99899,1,0.995,0.9791,0.23367,0.14689,0.81026,0.000112516,0.000112516,0.000112516
279,2559.82,0.2181,0.18911,0.82138,0.99894,1,0.995,0.97866,0.2329,0.13974,0.80952,0.000109824,0.000109824,0.000109824
280,2569.23,0.22356,0.18617,0.82215,0.99893,1,0.995,0.97496,0.23654,0.141,0.80972,0.000107164,0.000107164,0.000107164
281,2578.34,0.23573,0.19136,0.8263,0.99893,1,0.995,0.97475,0.23824,0.14345,0.80968,0.000104537,0.000104537,0.000104537
282,2587.1,0.23274,0.18753,0.85108,0.99892,1,0.995,0.97331,0.23902,0.14743,0.81006,0.000101941,0.000101941,0.000101941
283,2595.58,0.22203,0.17819,0.83734,0.99891,1,0.995,0.97352,0.24281,0.14829,0.81104,9.93782e-05,9.93782e-05,9.93782e-05
284,2605.07,0.20503,0.16422,0.82603,0.99891,1,0.995,0.97248,0.24745,0.14779,0.81033,9.68479e-05,9.68479e-05,9.68479e-05
285,2612.99,0.23617,0.19973,0.83332,0.99891,1,0.995,0.97358,0.24826,0.14652,0.81053,9.43505e-05,9.43505e-05,9.43505e-05
286,2621.44,0.20288,0.17475,0.84374,0.99893,1,0.995,0.97179,0.24819,0.14219,0.80946,9.18862e-05,9.18862e-05,9.18862e-05
287,2629.95,0.22041,0.18059,0.83902,0.99897,1,0.995,0.97333,0.24127,0.14325,0.80713,8.94552e-05,8.94552e-05,8.94552e-05
288,2638.5,0.21469,0.18811,0.831,0.99898,1,0.995,0.97885,0.23572,0.13943,0.80565,8.70577e-05,8.70577e-05,8.70577e-05
289,2647.34,0.21199,0.1767,0.83622,0.999,1,0.995,0.97962,0.23535,0.13749,0.80537,8.46938e-05,8.46938e-05,8.46938e-05
290,2655.59,0.2191,0.16964,0.84912,0.99902,1,0.995,0.98135,0.23587,0.13756,0.80569,8.23638e-05,8.23638e-05,8.23638e-05
291,2664.58,0.24371,0.17963,0.84874,0.99902,1,0.995,0.97877,0.23364,0.1381,0.80663,8.00678e-05,8.00678e-05,8.00678e-05
292,2672.7,0.22859,0.17967,0.82868,0.99906,1,0.995,0.97419,0.23126,0.14049,0.8075,7.78061e-05,7.78061e-05,7.78061e-05
293,2681.23,0.21901,0.16544,0.81829,0.99908,1,0.995,0.97292,0.23027,0.14178,0.80885,7.55788e-05,7.55788e-05,7.55788e-05
294,2689.75,0.19587,0.16144,0.81944,0.9991,1,0.995,0.97484,0.2312,0.13767,0.80973,7.33861e-05,7.33861e-05,7.33861e-05
295,2698.58,0.21372,0.17877,0.82397,0.99908,1,0.995,0.9764,0.23133,0.13801,0.8102,7.12282e-05,7.12282e-05,7.12282e-05
296,2707.37,0.22027,0.18287,0.83135,0.99907,1,0.995,0.97664,0.23075,0.14,0.80981,6.91052e-05,6.91052e-05,6.91052e-05
297,2715.6,0.21355,0.16784,0.82588,0.99907,1,0.995,0.9755,0.22984,0.13663,0.81006,6.70173e-05,6.70173e-05,6.70173e-05
298,2724.3,0.20808,0.18448,0.84018,0.99904,1,0.995,0.97512,0.22891,0.14125,0.81097,6.49648e-05,6.49648e-05,6.49648e-05
299,2732.87,0.23336,0.18179,0.83507,0.99903,1,0.995,0.97668,0.22901,0.14198,0.81119,6.29477e-05,6.29477e-05,6.29477e-05
300,2742.73,0.21074,0.18492,0.82515,0.99902,1,0.995,0.97672,0.22736,0.14513,0.8111,6.09661e-05,6.09661e-05,6.09661e-05
301,2750.99,0.22915,0.17724,0.82711,0.99903,1,0.995,0.97863,0.2267,0.1489,0.81107,5.90204e-05,5.90204e-05,5.90204e-05
302,2761.21,0.22068,0.17158,0.83093,0.999,1,0.995,0.97661,0.22658,0.15267,0.81129,5.71106e-05,5.71106e-05,5.71106e-05
303,2770.68,0.22672,0.18401,0.8462,0.99902,1,0.995,0.9741,0.22765,0.15053,0.81208,5.52369e-05,5.52369e-05,5.52369e-05
304,2779.76,0.20133,0.16869,0.82549,0.99899,1,0.995,0.97615,0.22702,0.15423,0.81212,5.33994e-05,5.33994e-05,5.33994e-05
305,2788.38,0.20185,0.16175,0.82152,0.99901,1,0.995,0.97625,0.22604,0.15364,0.81164,5.15983e-05,5.15983e-05,5.15983e-05
306,2798.14,0.21888,0.17904,0.82955,0.99901,1,0.995,0.97501,0.22564,0.15536,0.81155,4.98338e-05,4.98338e-05,4.98338e-05
307,2806.54,0.21017,0.1769,0.84147,0.99903,1,0.995,0.97409,0.22503,0.15368,0.81118,4.81059e-05,4.81059e-05,4.81059e-05
308,2814.9,0.21847,0.17438,0.83595,0.99903,1,0.995,0.97625,0.22184,0.14881,0.81037,4.64148e-05,4.64148e-05,4.64148e-05
309,2823.24,0.2126,0.16567,0.84272,0.99904,1,0.995,0.97622,0.22197,0.14479,0.80939,4.47606e-05,4.47606e-05,4.47606e-05
